robl cc count
0.19047619047619047 21 1
0.19047619047619047 20 1
0.19047619047619047 12 1
0.1891891891891892 17 1
0.1891891891891892 16 1
0.3333333333333333 22 1
0.34146341463414637 9 1
0.34146341463414637 21 1
0.19444444444444445 3 1
0.34146341463414637 27 1
0.34146341463414637 28 1
0.34146341463414637 30 1
0.34210526315789475 1 1
0.3448275862068966 8 1
0.3448275862068966 9 1
0.18518518518518517 15 1
0.3448275862068966 19 1
0.35294117647058826 9 1
0.35294117647058826 10 1
0.17391304347826086 15 1
0.1935483870967742 15 1
0.325 13 1
0.14634146341463414 18 1
0.3448275862068966 5 1
0.34375 11 1
0.34375 12 1
0.34375 21 1
0.34375 23 1
0.34375 24 1
0.34375 26 1
0.34375 27 1
0.3448275862068966 1 1
0.3448275862068966 2 1
0.1875 17 1
0.3448275862068966 4 1
0.1875 14 1
0.325 10 1
0.18518518518518517 21 1
0.34210526315789475 25 1
0.34210526315789475 10 1
0.36 10 1
0.34210526315789475 2 1
0.19444444444444445 13 1
0.32432432432432434 12 1
0.32432432432432434 18 1
0.325 1 1
0.325 3 1
0.325 8 1
0.3548387096774194 2 1
0.3548387096774194 3 1
0.3548387096774194 5 1
0.1794871794871795 11 1
0.18421052631578946 13 1
0.34615384615384615 8 1
0.18421052631578946 11 1
0.34615384615384615 10 1
0.34615384615384615 17 1
0.18181818181818182 25 1
0.34615384615384615 19 1
0.34615384615384615 20 1
0.18181818181818182 17 1
0.1794871794871795 14 1
0.35135135135135137 9 1
0.34782608695652173 17 1
0.3548387096774194 6 1
0.17647058823529413 17 1
0.17647058823529413 16 1
0.17647058823529413 13 1
0.175 25 1
0.35 9 1
0.175 16 1
0.35135135135135137 1 1
0.35135135135135137 3 1
0.35135135135135137 4 1
0.35135135135135137 6 1
0.22580645161290322 13 1
0.34615384615384615 6 1
0.18421052631578946 14 1
0.18518518518518517 14 1
0.18181818181818182 14 1
0.17391304347826086 12 1
0.3548387096774194 11 1
0.3548387096774194 12 1
0.1724137931034483 22 1
0.1724137931034483 12 1
0.1724137931034483 10 1
0.17142857142857143 19 1
0.17142857142857143 18 1
0.17142857142857143 13 1
0.17142857142857143 12 1
0.17073170731707318 19 1
0.358974358974359 1 1
0.17073170731707318 15 1
0.358974358974359 4 1
0.358974358974359 13 1
0.17073170731707318 12 1
0.36 3 1
0.36 6 1
0.36 7 1
0.17073170731707318 8 1
0.175 8 1
0.175 10 1
0.35135135135135137 11 1
0.34375 9 1
0.34375 8 1
0.34375 7 1
0.39285714285714285 3 1
0.3684210526315789 12 1
0.3684210526315789 14 1
0.15384615384615385 21 1
0.15384615384615385 17 1
0.37037037037037035 6 1
0.38095238095238093 11 1
0.38235294117647056 1 1
0.32432432432432434 5 1
0.13333333333333333 17 1
0.13333333333333333 13 1
0.39285714285714285 2 1
0.13157894736842105 18 1
0.13043478260869565 17 1
0.39285714285714285 5 1
0.39285714285714285 7 1
0.39285714285714285 8 1
0.39285714285714285 17 1
0.3939393939393939 1 1
0.3939393939393939 5 1
0.3939393939393939 6 1
0.3939393939393939 10 1
0.3939393939393939 11 1
0.39473684210526316 2 1
0.39473684210526316 8 1
0.15625 10 1
0.3684210526315789 7 1
0.15625 13 1
0.15625 15 1
0.38095238095238093 7 1
0.37142857142857144 2 1
0.37037037037037035 18 1
0.38095238095238093 15 1
0.15384615384615385 12 1
0.17073170731707318 3 1
0.17073170731707318 2 1
0.16666666666666666 22 1
0.16666666666666666 19 1
0.16666666666666666 17 1
0.16666666666666666 16 1
0.16216216216216217 16 1
0.16216216216216217 14 1
0.36363636363636365 9 1
0.36363636363636365 12 1
0.36363636363636365 15 1
0.16216216216216217 12 1
0.36666666666666664 2 1
0.36666666666666664 3 1
0.36666666666666664 5 1
0.36666666666666664 15 1
0.36666666666666664 19 1
0.16 12 1
0.13157894736842105 3 1
0.13043478260869565 15 1
0.1891891891891892 3 1
0.13513513513513514 3 1
0.3870967741935484 6 1
0.1388888888888889 12 1
0.13793103448275862 20 1
0.13793103448275862 12 1
0.13636363636363635 15 1
0.13513513513513514 23 1
0.13513513513513514 16 1
0.13513513513513514 15 1
0.13513513513513514 14 1
0.3888888888888889 10 1
0.3902439024390244 4 1
0.3611111111111111 4 1
0.12903225806451613 19 1
0.3611111111111111 2 1
0.3611111111111111 1 1
0.34210526315789475 17 1
0.34210526315789475 26 1
0.34285714285714286 1 1
0.34285714285714286 6 1
0.34285714285714286 9 1
0.34285714285714286 12 1
0.1891891891891892 13 1
0.34375 1 1
0.34375 2 1
0.3870967741935484 3 1
0.38461538461538464 16 1
0.38461538461538464 10 1
0.1388888888888889 19 1
0.12903225806451613 18 1
0.12903225806451613 13 1
0.4 11 1
0.1282051282051282 25 1
0.4 22 1
0.1282051282051282 23 1
0.40476190476190477 7 1
0.1282051282051282 18 1
0.13333333333333333 16 1
0.13333333333333333 19 1
0.38235294117647056 5 1
0.13513513513513514 2 1
0.38235294117647056 7 1
0.38235294117647056 9 1
0.38235294117647056 10 1
0.2702702702702703 9 1
0.14634146341463414 5 1
0.14285714285714285 30 1
0.14285714285714285 25 1
0.14285714285714285 16 1
0.1388888888888889 22 1
0.38461538461538464 7 1
0.38461538461538464 8 1
0.30303030303030304 6 1
0.7272727272727273 5 1
0.22580645161290322 15 1
0.6904761904761905 1 1
0.43478260869565216 10 1
0.10810810810810811 21 1
0.4358974358974359 1 1
0.4358974358974359 8 1
0.10810810810810811 18 1
0.10810810810810811 17 1
0.08823529411764706 14 1
0.08 15 1
0.08695652173913043 17 1
0.7647058823529411 3 1
0.05555555555555555 25 1
0.05555555555555555 17 1
0.43478260869565216 7 1
0.6923076923076923 3 1
0.05555555555555555 15 1
0.05555555555555555 13 1
0.7 5 1
0.7058823529411765 1 1
0.7083333333333334 2 1
0.05405405405405406 28 1
0.05405405405405406 14 1
0.7272727272727273 2 1
0.7272727272727273 3 1
0.7272727272727273 6 1
0.1111111111111111 16 1
0.1111111111111111 18 1
0.4444444444444444 8 1
0.43478260869565216 2 1
0.4473684210526316 6 1
0.4482758620689655 1 1
0.4482758620689655 8 1
0.1 23 1
0.1 21 1
0.1 15 1
0.45 4 1
0.0975609756097561 41 1
0.10526315789473684 25 1
0.10714285714285714 12 1
0.4375 7 1
0.11904761904761904 5 1
0.1111111111111111 25 1
0.11764705882352941 15 1
0.11764705882352941 14 1
0.11538461538461539 17 1
0.11538461538461539 15 1
0.11538461538461539 13 1
0.11428571428571428 21 1
0.42857142857142855 15 1
0.43243243243243246 12 1
0.43333333333333335 3 1
0.11428571428571428 12 1
0.4375 6 1
0.05405405405405406 11 1
0.7333333333333333 4 1
0.7368421052631579 3 1
0.7647058823529411 2 1
0.64 2 1
0.64 7 1
0.05714285714285714 18 1
0.6428571428571429 2 1
0.05714285714285714 17 1
0.6470588235294118 2 1
0.6470588235294118 9 1
0.65 4 1
0.05714285714285714 4 1
0.6666666666666666 5 1
0.05714285714285714 3 1
0.05263157894736842 14 1
0.7407407407407407 1 1
0.6086956521739131 2 1
0.05128205128205128 25 1
0.9354838709677419 4 1
0.9411764705882353 1 1
0.04878048780487805 2 1
0.047619047619047616 20 1
1.0 4 1
1.0 6 1
1.0769230769230769 2 1
1.0909090909090908 1 1
1.125 2 1
0.6363636363636364 13 1
0.6666666666666666 7 1
0.6363636363636364 8 1
0.631578947368421 1 1
0.7419354838709677 5 1
0.05405405405405406 1 1
0.75 4 1
0.05263157894736842 16 1
0.75 8 1
0.7619047619047619 1 1
0.7619047619047619 3 1
0.7619047619047619 5 1
0.6842105263157895 5 1
0.6842105263157895 2 1
0.6842105263157895 1 1
0.6363636363636364 3 1
0.6086956521739131 5 1
0.0625 14 1
0.0625 13 1
0.6111111111111112 6 1
0.06060606060606061 3 1
0.6153846153846154 4 1
0.6190476190476191 3 1
0.058823529411764705 17 1
0.058823529411764705 16 1
0.058823529411764705 13 1
0.6285714285714286 1 1
0.10256410256410256 5 1
0.10256410256410256 15 1
0.3 39 1
0.45714285714285713 3 1
0.47058823529411764 6 1
0.46875 5 1
0.4634146341463415 12 1
0.09523809523809523 17 1
0.0975609756097561 4 1
0.09523809523809523 18 1
0.46153846153846156 8 1
0.45714285714285713 1 1
0.0975609756097561 7 1
0.09090909090909091 19 1
0.09090909090909091 17 1
0.2702702702702703 7 1
0.4583333333333333 9 1
0.0975609756097561 19 1
0.11904761904761904 14 1
0.41379310344827586 5 1
0.41379310344827586 10 1
0.4146341463414634 10 1
0.12195121951219512 14 1
0.12195121951219512 6 1
0.12195121951219512 5 1
0.12121212121212122 14 1
0.12121212121212122 13 1
0.4166666666666667 11 1
0.4634146341463415 20 1
0.46875 1 1
0.10256410256410256 16 1
0.09090909090909091 16 1
0.4594594594594595 18 1
0.4594594594594595 8 1
0.08823529411764706 15 1
0.0975609756097561 15 1
0.0967741935483871 15 1
0.0975609756097561 17 1
0.0975609756097561 14 1
0.09523809523809523 22 1
0.4722222222222222 10 1
0.0975609756097561 18 1
0.4722222222222222 8 1
0.0967741935483871 13 1
0.4666666666666667 14 1
0.45454545454545453 8 1
0.4583333333333333 7 1
0.45454545454545453 13 1
0.45714285714285713 7 1
0.4583333333333333 6 1
0.09523809523809523 27 1
0.4583333333333333 8 1
0.09375 20 1
0.4583333333333333 5 1
0.4642857142857143 1 1
0.45714285714285713 17 1
0.41935483870967744 1 1
0.12121212121212122 12 1
0.41935483870967744 6 1
0.45 14 1
0.41025641025641024 8 1
0.41025641025641024 12 1
0.41025641025641024 13 1
0.125 21 1
0.125 20 1
0.125 17 1
0.125 15 1
0.4117647058823529 7 1
0.12195121951219512 28 1
0.42105263157894735 13 1
0.4230769230769231 7 1
0.4230769230769231 9 1
0.41935483870967744 8 1
0.4375 11 1
0.44 1 1
0.10526315789473684 15 1
0.44 5 1
0.10344827586206896 29 1
0.44 9 1
0.10344827586206896 19 1
0.4411764705882353 1 1
0.4411764705882353 2 1
0.4411764705882353 5 1
0.10256410256410256 18 1
0.4090909090909091 13 1
0.4117647058823529 9 1
0.4090909090909091 7 1
0.4090909090909091 5 1
0.41935483870967744 9 1
0.12121212121212122 3 1
0.12 21 1
0.12 13 1
0.12 12 1
0.11904761904761904 18 1
0.42105263157894735 7 1
0.42105263157894735 8 1
0.11904761904761904 16 1
0.11904761904761904 15 1
0.41379310344827586 3 1
0.12195121951219512 15 1
0.12195121951219512 19 1
0.1282051282051282 12 1
0.40625 7 1
0.1282051282051282 17 1
0.4074074074074074 2 1
0.4074074074074074 4 1
0.1282051282051282 16 1
0.4074074074074074 7 1
0.4074074074074074 9 1
0.1282051282051282 15 1
0.1282051282051282 14 1
0.047619047619047616 17 1
1.1428571428571428 1 1
1.1666666666666667 1 1
0.55 3 1
0.5652173913043478 4 1
0.55 10 1
0.5416666666666666 5 1
0.5428571428571428 1 1
0.5428571428571428 6 1
0.5428571428571428 9 1
0.075 15 1
0.5454545454545454 5 1
0.075 14 1
0.5476190476190477 1 1
0.55 2 1
0.55 4 1
0.5652173913043478 9 1
0.55 5 1
0.5555555555555556 5 1
0.5652173913043478 1 1
0.5555555555555556 6 1
0.5555555555555556 7 1
0.5555555555555556 8 1
0.5588235294117647 4 1
0.075 4 1
0.56 2 1
0.56 4 1
0.075 2 1
0.5652173913043478 6 1
0.6 9 1
1.2 3 1
0.06896551724137931 21 1
0.07317073170731707 17 1
0.07317073170731707 11 1
0.5714285714285714 6 1
0.5714285714285714 9 1
0.5714285714285714 10 1
0.5757575757575758 2 1
0.07317073170731707 8 1
0.5789473684210527 4 1
0.5789473684210527 5 1
0.5806451612903226 8 1
0.07317073170731707 4 1
0.5882352941176471 4 1
0.0625 17 1
0.06896551724137931 16 1
0.5882352941176471 6 1
0.5882352941176471 9 1
0.5882352941176471 10 1
0.5909090909090909 1 1
0.5909090909090909 2 1
0.06896551724137931 14 1
0.5925925925925926 6 1
0.06666666666666667 15 1
0.0625 21 1
0.0625 18 1
0.07407407407407407 17 1
0.5625 4 1
0.5625 5 1
0.2972972972972973 6 1
0.3103448275862069 11 1
0.21428571428571427 19 1
0.21428571428571427 18 1
0.21428571428571427 14 1
0.225 1 1
0.225 6 1
0.21212121212121213 14 1
0.225 12 1
0.23076923076923078 27 1
0.2972972972972973 4 1
0.2972972972972973 5 1
0.2972972972972973 12 1
0.5625 9 1
0.23076923076923078 11 1
0.22857142857142856 24 1
0.22857142857142856 13 1
0.22857142857142856 12 1
0.22857142857142856 11 1
0.22857142857142856 3 1
0.22727272727272727 10 1
0.22580645161290322 23 1
0.22580645161290322 18 1
0.3 12 1
0.3 15 1
0.21428571428571427 50 1
0.21621621621621623 2 1
0.21621621621621623 12 1
0.3103448275862069 6 1
0.40625 4 1
0.38235294117647056 23 1
0.40540540540540543 10 1
0.225 3 1
0.2222222222222222 25 1
0.2222222222222222 15 1
0.30434782608695654 9 1
0.21951219512195122 18 1
0.3055555555555556 9 1
0.21951219512195122 11 1
0.047619047619047616 2 1
0.21951219512195122 4 1
0.21875 16 1
0.21875 13 1
0.21875 8 1
0.21875 2 1
0.21739130434782608 18 1
0.3076923076923077 23 1
0.30952380952380953 1 1
0.30952380952380953 3 1
0.30952380952380953 9 1
0.21739130434782608 12 1
0.21621621621621623 14 1
0.07407407407407407 15 1
0.5405405405405406 8 1
0.0625 15 1
0.05 19 1
0.8095238095238095 3 1
0.8125 2 1
0.8125 3 1
0.8181818181818182 3 1
0.9 1 1
0.8181818181818182 4 1
0.8235294117647058 4 1
0.8333333333333334 3 1
0.8333333333333334 5 1
0.05128205128205128 1 1
0.8461538461538461 3 1
0.8571428571428571 7 1
0.5185185185185185 1 1
0.05 18 1
0.05 16 1
0.875 4 1
0.8888888888888888 3 1
0.6086956521739131 4 1
0.6086956521739131 1 1
0.08695652173913043 15 1
0.5384615384615384 10 1
0.5128205128205128 1 1
0.5142857142857142 1 1
0.5151515151515151 1 1
0.8 4 1
0.05128205128205128 8 1
0.7916666666666666 1 1
0.7857142857142857 3 1
0.047619047619047616 14 1
0.047619047619047616 13 1
1.2857142857142858 3 1
1.3333333333333333 2 1
1.3333333333333333 3 1
1.375 2 1
1.4285714285714286 1 1
1.5 2 1
1.5714285714285714 1 1
1.75 1 1
1.8888888888888888 2 1
0.047619047619047616 6 1
2.5 3 1
3.0 1 1
0.9230769230769231 3 1
0.04878048780487805 23 1
0.9047619047619048 1 1
0.8181818181818182 1 1
0.7692307692307693 5 1
0.05128205128205128 16 1
0.05128205128205128 15 1
0.7777777777777778 4 1
0.7857142857142857 1 1
0.5172413793103449 1 1
0.5185185185185185 7 1
0.5405405405405406 3 1
0.4827586206896552 5 1
0.47619047619047616 5 1
0.47619047619047616 6 1
0.08571428571428572 11 1
0.4782608695652174 2 1
0.08571428571428572 5 1
0.08571428571428572 2 1
0.4782608695652174 5 1
0.4782608695652174 6 1
0.48 2 1
0.4827586206896552 1 1
0.08108108108108109 14 1
0.4827586206896552 7 1
0.5185185185185185 8 1
0.4827586206896552 8 1
0.4838709677419355 2 1
0.48484848484848486 17 1
0.4857142857142857 7 1
0.4878048780487805 1 1
0.08333333333333333 25 1
0.08333333333333333 19 1
0.08333333333333333 17 1
0.08108108108108109 16 1
0.08108108108108109 15 1
0.5384615384615384 6 1
0.47619047619047616 4 1
0.08571428571428572 15 1
0.08571428571428572 23 1
0.48 4 1
0.5217391304347826 1 1
0.5217391304347826 3 1
0.5217391304347826 6 1
0.5238095238095238 2 1
0.5238095238095238 4 1
0.5238095238095238 5 1
0.5238095238095238 6 1
0.5263157894736842 3 1
0.5263157894736842 4 1
0.40625 1 1
0.08 14 1
0.08 13 1
0.5294117647058824 6 1
0.5294117647058824 10 1
0.07894736842105263 23 1
0.5333333333333333 3 1
0.07894736842105263 18 1
0.5333333333333333 6 1
0.07894736842105263 14 1
0.5384615384615384 3 1
0.5121951219512195 14 1
0.5 13 1
0.08108108108108109 13 1
5.333333333333333 1 1
