count robl hse
12 0.06558512340713152 67560
12 0.31316365438144794 46736
12 0.11668418700152446 58496
12 0.5817257010331015 23157
12 0.40750231068858517 31965
12 0.21547888087817202 55571
12 0.053890665892053415 58590
12 0.43718297101449277 2346
12 0.5736737677527152 10839
11 0.13464931181649448 61092
11 0.21839402129036276 86204
11 0.41750679907455407 23484
11 0.32228761986179616 42569
11 0.3886783861208414 26237
11 0.08224664546083066 54948
11 0.3671425127691903 39168
11 0.5281974003571795 22629
11 0.11683267183267182 77054
11 0.5611471861471862 14035
11 0.17359884715477983 67204
10 0.3814892623716153 30871
10 0.14964782856462422 64210
10 0.28081329879599104 61711
10 0.39448058552177545 29820
10 0.13544385836670672 55520
10 0.4583574758574759 25705
10 0.37363738953121894 35243
10 0.4808614986709895 23480
10 0.466177166486764 21525
10 0.5222511703060901 17029
10 0.12896441587568586 82768
10 0.1385581092356265 78954
10 0.5839267285861713 13346
10 0.5705357142857143 898
10 0.3318860554551759 49854
10 0.6366864018334606 9486
10 0.11886769774144237 72433
9 0.2588862960824533 76577
9 0.3423674802018626 53921
9 0.28033238120352455 57836
9 0.4749942210418663 28513
9 0.6959993309064516 13369
9 0.24010636465396498 64895
9 0.09200497619426488 74328
9 0.05522285978291748 81456
9 0.3653743819533293 42830
9 0.17179186065364926 85836
9 0.23511974362868202 71332
9 1.3333333333333333 1517
9 0.12338225169577743 65212
9 0.252893681508603 55710
9 0.349204319408923 38511
9 0.17028774999585805 59116
9 0.054693793070291694 74833
9 0.29883501331848833 53414
9 0.6392599815045635 13838
9 0.13806252139585473 67994
9 0.34537545787545787 68344
9 0.07867805735122077 52396
9 0.5619906448891956 27506
8 0.35356276457068475 63046
8 1.0 5899
8 0.15072306166056165 76163
8 0.19363305701089553 61573
8 0.2108975886549416 81257
8 0.17450756459377148 64000
8 0.7238816738816739 9340
8 0.06755253918705348 92990
8 0.07775223444430762 62409
8 0.33272827778293845 73628
8 0.09632146455107779 70613
8 0.6057878112225938 15801
8 0.40768029759965246 27293
8 0.4451754385964912 38155
8 0.2359510945037261 58008
8 0.7325757575757575 7113
8 0.17638694972075977 73739
8 0.20206177901268035 74903
8 0.21415605297184243 70857
8 0.16391316128158234 56692
8 0.7514880952380952 10256
8 0.1497505783689994 71047
8 0.4321618837243837 32778
8 0.12547012541469477 100036
7 0.23226041039705633 77586
7 1.6666666666666667 957
7 0.2148271019164021 60419
7 0.05285565843057132 64501
7 0.38887418114851025 37196
7 0.27798005565862705 53890
7 0.42943792625324645 41750
7 0.46806226876715595 30743
7 0.17661635493861869 81101
7 0.15605093875770568 99926
7 0.06600017016085882 86698
7 0.1403894252626681 105388
7 0.5512265512265512 2101
7 0.23030530712858902 97849
7 0.5526953205524634 16078
7 0.18291275427841486 78193
7 0.0561220653386552 1477
7 0.41213910934895603 34986
7 0.3794479330193616 24763
6 0.2853369868613771 69272
6 0.802732683982684 8269
