robl ncl count
0.06896551724137931 7 3
0.41935483870967744 0 3
0.1111111111111111 11 3
0.21621621621621623 2 3
0.3448275862068966 1 3
0.21428571428571427 14 3
0.5454545454545454 3 3
0.13157894736842105 4 3
0.20588235294117646 2 3
0.6923076923076923 3 3
0.21052631578947367 11 3
0.13157894736842105 6 3
0.07692307692307693 7 3
0.34615384615384615 3 3
0.13157894736842105 8 3
0.44 9 3
0.34782608695652173 2 3
0.15789473684210525 9 3
0.4375 5 3
0.4166666666666667 9 3
0.12 7 3
0.12 12 3
0.47058823529411764 1 3
0.47058823529411764 3 3
0.07692307692307693 6 3
0.10526315789473684 8 3
0.20833333333333334 5 3
0.41379310344827586 0 3
0.21052631578947367 9 3
0.20833333333333334 7 3
0.20833333333333334 6 3
0.075 3 3
0.47368421052631576 5 3
0.47058823529411764 8 3
0.4 9 3
0.4 10 3
0.4090909090909091 2 3
0.4666666666666667 5 3
0.21428571428571427 9 3
0.11904761904761904 8 3
0.7142857142857143 5 3
0.07407407407407407 5 3
0.07407407407407407 6 3
0.32432432432432434 0 3
0.4117647058823529 3 3
0.3333333333333333 13 3
0.21739130434782608 9 3
0.2222222222222222 14 3
0.7692307692307693 0 3
0.07142857142857142 6 3
0.21428571428571427 8 3
0.32142857142857145 1 3
0.12195121951219512 6 3
0.12195121951219512 5 3
0.5384615384615384 1 3
0.21875 5 3
0.21875 4 3
0.21875 1 3
0.5384615384615384 3 3
0.12195121951219512 1 3
0.3225806451612903 8 3
0.125 11 3
0.21212121212121213 5 3
0.43478260869565216 10 3
0.24 6 3
0.5294117647058824 1 3
0.2692307692307692 4 3
0.2647058823529412 2 3
0.29411764705882354 8 3
0.2702702702702703 0 3
0.275 1 3
0.27586206896551724 6 3
0.2727272727272727 12 3
0.047619047619047616 2 3
1.6666666666666667 3 3
0.04878048780487805 2 3
0.04878048780487805 3 3
0.2692307692307692 8 3
0.28125 2 3
0.2692307692307692 2 3
0.2571428571428571 3 3
0.04878048780487805 6 3
0.28 5 3
0.05 1 3
0.05 4 3
0.05 5 3
0.2571428571428571 2 3
0.2564102564102564 6 3
0.23076923076923078 10 3
0.06060606060606061 8 3
0.2413793103448276 3 3
0.8709677419354839 73 3
0.24 4 3
0.2631578947368421 14 3
0.2926829268292683 0 3
0.23809523809523808 10 3
0.2903225806451613 2 3
0.19444444444444445 3 3
0.22580645161290322 7 3
0.06666666666666667 5 3
0.225 5 3
0.22580645161290322 5 3
0.22727272727272727 5 3
0.225 4 3
0.22580645161290322 6 3
0.06451612903225806 5 3
0.22857142857142856 6 3
0.06666666666666667 7 3
0.23076923076923078 8 3
0.05 12 3
0.2916666666666667 6 3
0.2631578947368421 7 3
0.05128205128205128 4 3
1.125 0 3
0.2619047619047619 0 3
0.2857142857142857 10 3
0.2608695652173913 8 3
0.25925925925925924 5 3
0.28125 11 3
0.25925925925925924 4 3
0.05263157894736842 4 3
0.047619047619047616 1 3
0.2916666666666667 5 3
0.3076923076923077 8 3
0.24390243902439024 1 3
0.06060606060606061 5 3
0.18518518518518517 8 3
0.11764705882352941 10 3
0.16216216216216217 3 3
0.16129032258064516 6 3
0.08333333333333333 6 3
0.391304347826087 2 3
0.47619047619047616 4 3
0.14705882352941177 3 3
0.1875 9 3
0.1875 8 3
0.625 2 3
0.42857142857142855 18 3
0.16216216216216217 6 3
0.18518518518518517 7 3
0.3181818181818182 5 3
0.18518518518518517 6 3
0.0975609756097561 10 3
0.11538461538461539 7 3
0.36 6 3
0.625 5 3
0.13333333333333333 7 3
0.08 6 3
0.1951219512195122 7 3
0.19444444444444445 9 3
0.4375 2 3
0.3076923076923077 11 3
0.19444444444444445 6 3
0.27586206896551724 1 3
0.19047619047619047 8 3
0.875 6 3
0.2962962962962963 2 3
0.3103448275862069 1 3
0.3 9 3
0.2413793103448276 8 3
0.23684210526315788 5 3
0.3103448275862069 8 3
0.0625 9 3
0.0625 14 3
0.3142857142857143 0 3
0.2413793103448276 6 3
0.3055555555555556 1 3
0.29411764705882354 9 3
0.05555555555555555 9 3
0.0625 5 3
0.2962962962962963 4 3
0.24324324324324326 1 3
0.8888888888888888 0 3
0.2962962962962963 9 3
0.05714285714285714 6 3
0.24242424242424243 5 3
0.2972972972972973 13 3
0.05714285714285714 5 3
0.05555555555555555 5 3
1.0 4 3
0.25 13 3
0.25 17 3
0.24324324324324326 3 3
0.24 9 2
0.17142857142857143 4 2
0.1794871794871795 13 2
0.23809523809523808 8 2
0.17142857142857143 10 2
0.2413793103448276 2 2
0.2413793103448276 7 2
0.1724137931034483 5 2
0.07317073170731707 2 2
0.08571428571428572 5 2
0.21951219512195122 1 2
0.11428571428571428 4 2
0.23684210526315788 15 2
0.2413793103448276 9 2
0.08333333333333333 7 2
0.08571428571428572 6 2
0.07407407407407407 7 2
0.21875 2 2
0.18181818181818182 11 2
0.07407407407407407 8 2
0.12121212121212122 6 2
0.23809523809523808 17 2
0.11428571428571428 8 2
0.24242424242424243 4 2
0.24324324324324326 9 2
0.12 8 2
0.1111111111111111 10 2
0.075 5 2
0.16666666666666666 18 2
0.07142857142857142 7 2
0.12 6 2
0.07142857142857142 5 2
0.16666666666666666 11 2
0.21739130434782608 7 2
0.18181818181818182 17 2
0.21739130434782608 6 2
0.1111111111111111 12 2
0.12195121951219512 2 2
0.12195121951219512 4 2
0.23684210526315788 9 2
0.23684210526315788 7 2
0.24324324324324326 4 2
0.11538461538461539 8 2
0.24324324324324326 6 2
0.18421052631578946 8 2
0.24242424242424243 6 2
0.21739130434782608 10 2
0.08695652173913043 8 2
0.075 9 2
0.06896551724137931 6 2
0.21428571428571427 10 2
0.1794871794871795 8 2
0.1794871794871795 7 2
0.16 6 2
0.11904761904761904 7 2
0.23529411764705882 11 2
0.06451612903225806 8 2
0.06451612903225806 7 2
0.1875 16 2
0.25 11 2
0.25806451612903225 5 2
0.2222222222222222 10 2
0.25 15 2
0.25 22 2
0.125 10 2
0.08108108108108109 12 2
0.17647058823529413 10 2
0.21621621621621623 5 2
0.23529411764705882 7 2
0.2564102564102564 4 2
0.09523809523809523 7 2
0.15789473684210525 13 2
0.2564102564102564 7 2
0.2564102564102564 8 2
0.1282051282051282 12 2
0.15789473684210525 10 2
0.17391304347826086 9 2
0.23333333333333334 9 2
0.23333333333333334 6 2
0.2571428571428571 5 2
0.1891891891891892 8 2
0.21212121212121213 6 2
0.06060606060606061 14 2
0.21212121212121213 4 2
0.21212121212121213 3 2
0.08333333333333333 8 2
0.11538461538461539 9 2
0.17857142857142858 10 2
0.10810810810810811 10 2
0.15384615384615385 16 2
0.2571428571428571 19 2
0.10810810810810811 9 2
0.06060606060606061 6 2
0.11904761904761904 2 2
0.09375 7 2
0.24242424242424243 7 2
0.15384615384615385 9 2
0.23333333333333334 4 2
0.09523809523809523 8 2
0.058823529411764705 7 2
0.10810810810810811 6 2
0.12903225806451613 15 2
0.13043478260869565 9 2
0.10810810810810811 5 2
0.13043478260869565 13 2
0.225 2 2
0.11904761904761904 1 2
0.175 1 2
0.13157894736842105 5 2
0.2608695652173913 6 2
0.2608695652173913 7 2
0.17857142857142858 9 2
0.07692307692307693 12 2
0.20689655172413793 9 2
0.11764705882352941 9 2
0.225 6 2
0.17857142857142858 7 2
0.13333333333333333 9 2
0.2608695652173913 5 2
0.175 7 2
0.21052631578947367 8 2
0.12903225806451613 11 2
0.09523809523809523 11 2
0.21951219512195122 7 2
0.15151515151515152 5 2
0.0967741935483871 7 2
0.10714285714285714 5 2
0.10714285714285714 8 2
0.10714285714285714 9 2
0.2608695652173913 17 2
0.175 2 2
0.05555555555555555 2 2
0.0967741935483871 8 2
0.05555555555555555 6 2
0.07894736842105263 6 2
0.15 8 2
0.05263157894736842 3 2
0.19230769230769232 11 2
0.2631578947368421 8 2
0.11764705882352941 16 2
0.14814814814814814 9 2
0.08 9 2
0.2619047619047619 4 2
0.05555555555555555 7 2
0.0975609756097561 7 2
0.14814814814814814 6 2
0.23076923076923078 12 2
0.2647058823529412 5 2
0.25806451612903225 9 2
0.05128205128205128 6 2
0.2647058823529412 1 2
0.1935483870967742 8 2
0.2647058823529412 3 2
0.14814814814814814 5 2
0.05128205128205128 5 2
0.0975609756097561 11 2
0.2682926829268293 9 2
0.14705882352941177 9 2
0.13513513513513514 6 2
0.13333333333333333 19 2
0.14634146341463414 12 2
0.14634146341463414 10 2
0.20512820512820512 5 2
0.13513513513513514 3 2
0.14634146341463414 4 2
0.20512820512820512 3 2
0.2682926829268293 1 2
0.2647058823529412 7 2
0.13333333333333333 13 2
0.22580645161290322 8 2
0.2 25 2
0.2702702702702703 9 2
0.11764705882352941 12 2
0.17647058823529413 16 2
0.2692307692307692 6 2
0.10526315789473684 11 2
0.2 20 2
0.1388888888888889 7 2
0.2702702702702703 1 2
0.04878048780487805 10 2
0.22857142857142856 10 2
0.2 13 2
0.05128205128205128 7 2
0.13513513513513514 12 2
0.10256410256410256 4 2
0.22857142857142856 5 2
0.22857142857142856 4 2
0.13636363636363635 10 2
0.19444444444444445 7 2
0.1951219512195122 1 2
0.10344827586206896 7 2
0.07692307692307693 9 2
0.1794871794871795 6 2
0.43478260869565216 5 2
0.17391304347826086 7 2
0.3548387096774194 0 2
0.47368421052631576 9 2
0.43478260869565216 4 2
0.42857142857142855 10 2
0.28 11 2
0.4090909090909091 17 2
0.42857142857142855 7 2
0.28125 3 2
0.28125 7 2
0.28125 9 2
0.43478260869565216 8 2
0.425 0 2
0.4230769230769231 4 2
0.42105263157894735 8 2
1.3333333333333333 10 2
0.42105263157894735 3 2
0.5 10 2
0.5 12 2
0.5 23 2
1.25 3 2
1.2 6 2
0.41935483870967744 1 2
0.41025641025641024 2 2
0.9285714285714286 48 2
0.4090909090909091 6 2
0.8333333333333334 4 2
0.6470588235294118 0 2
0.6470588235294118 2 2
0.8571428571428571 2 2
0.3076923076923077 23 2
0.35135135135135137 0 2
0.3103448275862069 2 2
0.3125 10 2
0.3103448275862069 3 2
0.6666666666666666 8 2
0.6666666666666666 13 2
0.8461538461538461 0 2
0.8333333333333334 3 2
0.34782608695652173 5 2
0.34782608695652173 3 2
0.34615384615384615 17 2
0.34615384615384615 8 2
0.34615384615384615 5 2
0.34615384615384615 1 2
0.6875 5 2
0.8 6 2
1.4 1 2
0.4166666666666667 12 2
0.28 9 2
0.4166666666666667 8 2
0.4117647058823529 2 2
0.4117647058823529 5 2
0.4117647058823529 7 2
0.4117647058823529 8 2
1.0 17 2
0.5263157894736842 0 2
0.2903225806451613 9 2
0.2894736842105263 4 2
0.2903225806451613 13 2
0.5294117647058824 7 2
0.4166666666666667 10 2
0.2903225806451613 8 2
0.4166666666666667 7 2
0.2903225806451613 6 2
0.2903225806451613 4 2
0.2857142857142857 15 2
0.5185185185185185 0 2
0.5238095238095238 0 2
0.5333333333333333 2 2
0.1951219512195122 8 2
0.3181818181818182 9 2
0.4444444444444444 10 2
0.47368421052631576 1 2
0.45 3 2
0.4583333333333333 1 2
0.45714285714285713 0 2
0.27586206896551724 4 2
0.27586206896551724 5 2
0.46153846153846156 5 2
0.45454545454545453 9 2
0.46153846153846156 6 2
0.4666666666666667 3 2
0.45 5 2
0.4375 1 2
0.4375 13 2
1.6666666666666667 14 2
1.5 13 2
1.5 4 2
0.27586206896551724 9 2
0.4666666666666667 6 2
1.5 2 2
0.2777777777777778 7 2
0.2777777777777778 8 2
0.47058823529411764 10 2
0.6363636363636364 3 2
0.4666666666666667 7 2
0.3548387096774194 1 2
0.39285714285714285 4 2
0.8571428571428571 47 2
0.8571428571428571 5 2
0.36 5 2
0.3783783783783784 2 2
0.5714285714285714 9 2
0.5714285714285714 8 2
0.38095238095238093 2 2
1.0 8 2
0.5384615384615384 6 2
0.5428571428571428 0 2
0.2916666666666667 11 2
0.2926829268292683 2 2
0.4 13 2
0.2926829268292683 8 2
0.4 8 2
0.5454545454545454 5 2
0.5454545454545454 12 2
0.55 2 2
0.39473684210526316 7 2
0.625 4 2
0.3939393939393939 3 2
0.36 12 2
0.6153846153846154 1 2
0.6111111111111112 0 2
0.37142857142857144 0 2
0.25806451612903225 4 2
0.3548387096774194 5 2
0.35 11 2
0.5833333333333334 1 2
0.375 15 2
0.9090909090909091 0 2
0.375 8 2
0.5833333333333334 2 2
0.5833333333333334 3 2
0.37037037037037035 1 2
0.6060606060606061 0 2
0.3 14 2
0.3 15 2
0.3684210526315789 6 2
0.30303030303030304 7 2
0.36666666666666664 12 2
0.36585365853658536 4 2
0.36363636363636365 12 2
0.36363636363636365 9 2
0.3055555555555556 0 2
0.56 10 2
0.875 0 2
0.391304347826087 8 2
0.3157894736842105 8 2
0.7272727272727273 4 2
0.34375 4 2
0.325 5 2
0.3235294117647059 0 2
0.3225806451612903 12 2
0.7777777777777778 2 2
0.3170731707317073 2 2
0.7777777777777778 1 2
0.3225806451612903 3 2
0.75 5 2
0.32142857142857145 9 2
0.32142857142857145 5 2
0.75 8 2
0.75 28 2
0.3157894736842105 18 2
0.5333333333333333 14 2
0.34375 10 2
0.3448275862068966 4 2
0.3888888888888889 17 2
0.35714285714285715 10 2
0.625 6 2
0.7272727272727273 0 2
0.32142857142857145 4 2
0.7857142857142857 0 2
0.36 3 2
0.5652173913043478 2 2
0.5625 8 2
0.7142857142857143 9 2
0.5625 6 2
0.3870967741935484 2 2
0.3870967741935484 1 2
0.3870967741935484 0 2
0.38235294117647056 5 2
0.39285714285714285 9 2
0.8571428571428571 3 2
0.9166666666666666 0 2
0.35714285714285715 19 2
0.7 4 2
0.34285714285714286 3 2
0.3142857142857143 22 2
0.8 5 2
0.34210526315789475 2 2
0.7142857142857143 7 2
0.3333333333333333 16 2
0.24324324324324326 14 1
0.25925925925925924 10 1
0.2903225806451613 5 1
0.25925925925925924 12 1
0.25925925925925924 13 1
0.2777777777777778 10 1
0.2777777777777778 11 1
0.2682926829268293 8 1
0.2777777777777778 13 1
0.2777777777777778 19 1
0.2682926829268293 22 1
0.26666666666666666 18 1
0.24390243902439024 5 1
0.24324324324324326 18 1
0.2972972972972973 1 1
0.2972972972972973 14 1
0.2962962962962963 13 1
0.3 140 1
0.24242424242424243 134 1
0.28 8 1
0.24324324324324326 5 1
0.24324324324324326 7 1
0.2962962962962963 6 1
0.2962962962962963 35 1
0.24390243902439024 6 1
0.2972972972972973 2 1
0.2972972972972973 3 1
0.2972972972972973 7 1
0.2972972972972973 8 1
0.2972972972972973 10 1
0.2972972972972973 12 1
0.26666666666666666 13 1
0.2702702702702703 3 1
0.26666666666666666 8 1
0.28125 5 1
0.2702702702702703 13 1
0.2702702702702703 6 1
0.2702702702702703 2 1
0.2692307692307692 11 1
0.28125 4 1
0.30303030303030304 10 1
0.2631578947368421 18 1
0.2647058823529412 13 1
0.2857142857142857 23 1
0.2857142857142857 25 1
0.2857142857142857 33 1
0.2857142857142857 40 1
0.30303030303030304 6 1
0.2857142857142857 41 1
0.27586206896551724 12 1
0.27586206896551724 11 1
0.2702702702702703 16 1
0.27586206896551724 8 1
0.2702702702702703 18 1
0.2727272727272727 13 1
0.2727272727272727 16 1
0.2727272727272727 25 1
0.275 2 1
0.275 3 1
0.2692307692307692 9 1
0.2692307692307692 7 1
0.2777777777777778 9 1
0.26666666666666666 10 1
0.2647058823529412 4 1
0.2647058823529412 10 1
0.28 15 1
0.24242424242424243 10 1
0.2926829268292683 5 1
0.30303030303030304 4 1
0.2571428571428571 7 1
0.34146341463414637 2 1
0.34146341463414637 1 1
0.3333333333333333 35 1
0.2571428571428571 12 1
0.2571428571428571 8 1
0.2926829268292683 13 1
0.2571428571428571 6 1
0.30303030303030304 3 1
0.2926829268292683 3 1
0.2571428571428571 4 1
0.2564102564102564 14 1
0.2564102564102564 11 1
0.2564102564102564 5 1
0.29411764705882354 10 1
0.16216216216216217 9 1
0.391304347826087 11 1
0.16 8 1
0.16 10 1
0.391304347826087 5 1
0.16 13 1
0.16129032258064516 8 1
0.16129032258064516 9 1
0.16129032258064516 12 1
0.3902439024390244 30 1
0.3888888888888889 18 1
0.16129032258064516 13 1
0.3888888888888889 13 1
0.3888888888888889 9 1
0.3888888888888889 8 1
0.16129032258064516 22 1
0.2857142857142857 17 1
0.29411764705882354 15 1
0.29411764705882354 39 1
0.2564102564102564 19 1
0.2916666666666667 9 1
0.24242424242424243 11 1
0.24242424242424243 13 1
0.3 35 1
0.24242424242424243 25 1
0.3 20 1
0.3 17 1
0.24242424242424243 14 1
0.24242424242424243 15 1
0.24242424242424243 18 1
0.3 11 1
0.25 25 1
0.25 29 1
0.2564102564102564 2 1
0.25806451612903225 6 1
0.2916666666666667 8 1
0.2564102564102564 3 1
0.2916666666666667 7 1
0.2571428571428571 22 1
0.2571428571428571 27 1
0.25806451612903225 2 1
0.25806451612903225 10 1
0.2926829268292683 1 1
0.2903225806451613 18 1
0.2903225806451613 15 1
0.25806451612903225 12 1
0.25806451612903225 41 1
0.25925925925925924 7 1
0.2903225806451613 7 1
0.2571428571428571 18 1
0.2571428571428571 13 1
0.2608695652173913 12 1
0.325 0 1
0.2894736842105263 1 1
0.32432432432432434 16 1
0.32432432432432434 3 1
0.32432432432432434 4 1
0.21621621621621623 16 1
0.32432432432432434 10 1
0.32432432432432434 12 1
0.32432432432432434 14 1
0.39285714285714285 5 1
0.2608695652173913 10 1
0.325 1 1
0.325 2 1
0.21621621621621623 11 1
0.325 8 1
0.325 11 1
0.3235294117647059 10 1
0.32432432432432434 1 1
0.21621621621621623 22 1
0.21621621621621623 8 1
0.21621621621621623 7 1
0.21621621621621623 6 1
0.3333333333333333 18 1
0.3333333333333333 24 1
0.3333333333333333 23 1
0.3333333333333333 22 1
0.21052631578947367 10 1
0.3333333333333333 20 1
0.3333333333333333 19 1
0.21052631578947367 13 1
0.21428571428571427 34 1
0.21212121212121213 8 1
0.21212121212121213 10 1
0.21212121212121213 12 1
0.4230769230769231 11 1
0.3170731707317073 8 1
0.22580645161290322 12 1
0.24 11 1
0.3055555555555556 10 1
0.3055555555555556 8 1
0.3055555555555556 7 1
0.3055555555555556 2 1
0.2413793103448276 10 1
0.30434782608695654 23 1
0.30434782608695654 16 1
0.30434782608695654 14 1
0.30434782608695654 13 1
0.30434782608695654 9 1
0.2413793103448276 12 1
0.2413793103448276 16 1
0.30434782608695654 6 1
0.24 15 1
0.23809523809523808 20 1
0.23809523809523808 12 1
0.30952380952380953 0 1
0.3103448275862069 5 1
0.23529411764705882 33 1
0.23684210526315788 2 1
0.23684210526315788 8 1
0.30952380952380953 14 1
0.30952380952380953 6 1
0.23684210526315788 11 1
0.23809523809523808 16 1
0.3076923076923077 20 1
0.3076923076923077 18 1
0.3076923076923077 14 1
0.3076923076923077 13 1
0.3076923076923077 12 1
0.21212121212121213 13 1
0.21428571428571427 12 1
0.21428571428571427 13 1
0.2631578947368421 16 1
0.32142857142857145 2 1
0.21951219512195122 6 1
0.24242424242424243 3 1
0.24242424242424243 8 1
0.24242424242424243 9 1
0.28125 8 1
0.2608695652173913 30 1
0.2619047619047619 3 1
0.2619047619047619 14 1
0.2619047619047619 23 1
0.2619047619047619 28 1
0.2631578947368421 9 1
0.2631578947368421 11 1
0.2631578947368421 13 1
0.28205128205128205 8 1
0.21951219512195122 2 1
0.28205128205128205 7 1
0.28205128205128205 6 1
0.28205128205128205 4 1
0.28205128205128205 1 1
0.28205128205128205 0 1
0.2857142857142857 12 1
0.2857142857142857 13 1
0.2608695652173913 16 1
0.2894736842105263 2 1
0.2894736842105263 11 1
0.2894736842105263 8 1
0.2894736842105263 7 1
0.2894736842105263 6 1
0.2894736842105263 5 1
0.21951219512195122 4 1
0.32142857142857145 7 1
0.3235294117647059 13 1
0.225 3 1
0.3235294117647059 9 1
0.3170731707317073 26 1
0.3235294117647059 1 1
0.32 8 1
0.32 7 1
0.32 5 1
0.32 4 1
0.21951219512195122 11 1
0.21951219512195122 22 1
0.2222222222222222 16 1
0.3181818181818182 13 1
0.225 1 1
0.3181818181818182 8 1
0.3181818181818182 6 1
0.225 7 1
0.32142857142857145 11 1
0.225 10 1
0.22580645161290322 10 1
0.32 9 1
0.32 14 1
0.32 15 1
0.32142857142857145 24 1
0.21739130434782608 8 1
0.3225806451612903 11 1
0.3225806451612903 10 1
0.3225806451612903 7 1
0.21739130434782608 18 1
0.21875 6 1
0.32142857142857145 14 1
0.21951219512195122 10 1
0.16 7 1
0.40625 6 1
0.39285714285714285 6 1
0.20689655172413793 44 1
0.34782608695652173 4 1
0.2 24 1
0.3448275862068966 3 1
0.3448275862068966 2 1
0.20512820512820512 12 1
0.20833333333333334 10 1
0.34285714285714286 1 1
0.17647058823529413 11 1
0.34285714285714286 4 1
0.34285714285714286 6 1
0.20588235294117646 47 1
0.34375 1 1
0.34375 3 1
0.20588235294117646 8 1
0.2 15 1
0.2 18 1
0.2 19 1
0.34615384615384615 18 1
0.34615384615384615 11 1
0.34615384615384615 6 1
0.20512820512820512 10 1
0.34615384615384615 4 1
0.2 33 1
0.20512820512820512 9 1
0.3448275862068966 11 1
0.3448275862068966 9 1
0.3448275862068966 5 1
0.3548387096774194 8 1
0.3548387096774194 11 1
0.19047619047619047 12 1
0.19047619047619047 11 1
0.34375 6 1
0.34375 8 1
0.20588235294117646 6 1
0.3548387096774194 3 1
0.35 6 1
0.1935483870967742 12 1
0.19444444444444445 1 1
0.1951219512195122 3 1
0.34782608695652173 16 1
0.34782608695652173 14 1
0.35135135135135137 28 1
0.1935483870967742 7 1
0.19230769230769232 24 1
0.19047619047619047 18 1
0.3548387096774194 7 1
0.3548387096774194 6 1
0.19047619047619047 13 1
0.3548387096774194 4 1
0.19047619047619047 15 1
0.34375 13 1
0.35294117647058826 20 1
0.19230769230769232 15 1
0.35294117647058826 19 1
0.35294117647058826 11 1
0.35294117647058826 8 1
0.19230769230769232 7 1
0.19230769230769232 8 1
0.19230769230769232 14 1
0.34782608695652173 11 1
0.34782608695652173 6 1
0.3783783783783784 1 1
0.2 12 1
0.20512820512820512 16 1
0.34375 17 1
0.37037037037037035 2 1
0.17647058823529413 14 1
0.39473684210526316 6 1
0.1891891891891892 6 1
0.1875 13 1
0.19047619047619047 10 1
0.19047619047619047 9 1
0.1891891891891892 10 1
0.1891891891891892 9 1
0.1891891891891892 7 1
0.1875 12 1
0.17647058823529413 18 1
0.35714285714285715 11 1
0.1875 22 1
0.358974358974359 0 1
0.358974358974359 4 1
0.358974358974359 6 1
0.358974358974359 7 1
0.18518518518518517 11 1
0.36363636363636365 10 1
0.18421052631578946 3 1
0.18181818181818182 10 1
0.36363636363636365 7 1
0.18181818181818182 13 1
0.18181818181818182 14 1
0.18181818181818182 21 1
0.18181818181818182 23 1
0.18421052631578946 4 1
0.18421052631578946 21 1
0.3611111111111111 24 1
0.3611111111111111 14 1
0.18421052631578946 6 1
0.36 18 1
0.18421052631578946 10 1
0.36 9 1
0.358974358974359 13 1
0.35714285714285715 12 1
0.36363636363636365 11 1
0.175 4 1
0.3684210526315789 9 1
0.3684210526315789 5 1
0.17857142857142858 11 1
0.36666666666666664 11 1
0.1794871794871795 11 1
0.36666666666666664 2 1
0.1794871794871795 12 1
0.36666666666666664 0 1
0.36585365853658536 11 1
0.36585365853658536 0 1
0.36363636363636365 16 1
0.37037037037037035 3 1
0.37037037037037035 4 1
0.37142857142857144 1 1
0.3783783783783784 0 1
0.1794871794871795 15 1
0.17391304347826086 17 1
0.17391304347826086 18 1
0.375 13 1
0.375 11 1
0.375 10 1
0.175 6 1
0.37142857142857144 4 1
0.175 8 1
0.175 9 1
0.175 10 1
0.175 16 1
0.175 27 1
0.37142857142857144 8 1
0.36363636363636365 14 1
0.35 7 1
0.35 9 1
0.35 10 1
0.17073170731707318 5 1
0.17073170731707318 12 1
0.17073170731707318 8 1
0.17073170731707318 7 1
0.17142857142857143 9 1
0.17073170731707318 6 1
0.38461538461538464 22 1
0.17073170731707318 4 1
0.1935483870967742 10 1
0.16666666666666666 21 1
0.3870967741935484 8 1
0.3870967741935484 10 1
0.38461538461538464 19 1
0.17142857142857143 30 1
0.38235294117647056 12 1
0.38461538461538464 6 1
0.17073170731707318 15 1
0.17073170731707318 20 1
0.15625 6 1
0.15625 5 1
0.15384615384615385 38 1
0.15384615384615385 32 1
0.4166666666666667 21 1
0.14285714285714285 18 1
0.14285714285714285 21 1
0.14285714285714285 23 1
0.14634146341463414 5 1
0.14634146341463414 7 1
0.14705882352941177 8 1
0.14705882352941177 16 1
0.4146341463414634 8 1
0.41379310344827586 6 1
0.38235294117647056 3 1
0.3793103448275862 5 1
0.1724137931034483 24 1
0.16216216216216217 8 1
0.15625 8 1
0.15625 13 1
0.15625 16 1
0.15789473684210525 8 1
0.39473684210526316 10 1
0.15789473684210525 14 1
0.3939393939393939 8 1
0.39285714285714285 8 1
0.3939393939393939 6 1
0.15789473684210525 15 1
0.3939393939393939 2 1
0.3939393939393939 1 1
0.3939393939393939 0 1
0.15789473684210525 18 1
0.16216216216216217 12 1
0.1724137931034483 22 1
0.3783783783783784 10 1
0.16666666666666666 15 1
0.38235294117647056 2 1
0.38235294117647056 0 1
0.38095238095238093 25 1
0.38095238095238093 19 1
0.1724137931034483 9 1
0.1724137931034483 10 1
0.38095238095238093 8 1
0.38095238095238093 7 1
0.38095238095238093 6 1
0.38095238095238093 5 1
0.1724137931034483 11 1
0.1724137931034483 17 1
0.41379310344827586 4 1
0.4117647058823529 38 1
0.4117647058823529 13 1
0.4074074074074074 2 1
0.4 12 1
0.4 11 1
0.15384615384615385 17 1
0.40625 11 1
0.4074074074074074 1 1
0.15 10 1
0.4090909090909091 7 1
0.15 22 1
0.15 42 1
0.41025641025641024 0 1
0.4090909090909091 12 1
0.4090909090909091 10 1
0.4090909090909091 8 1
0.15151515151515152 7 1
0.275 4 1
0.4 20 1
0.15151515151515152 8 1
0.4090909090909091 1 1
0.15151515151515152 12 1
0.4074074074074074 7 1
0.4074074074074074 3 1
0.3793103448275862 2 1
0.17391304347826086 13 1
0.20833333333333334 13 1
0.34782608695652173 7 1
0.35135135135135137 19 1
0.35135135135135137 9 1
0.35135135135135137 2 1
0.1935483870967742 9 1
0.35 13 1
0.4 17 1
0.4 21 1
0.4117647058823529 11 1
0.42105263157894735 5 1
0.4117647058823529 10 1
0.4166666666666667 132 1
0.14285714285714285 13 1
0.14285714285714285 12 1
0.13793103448275862 19 1
0.4230769230769231 8 1
0.4230769230769231 5 1
0.13793103448275862 12 1
0.4230769230769231 1 1
0.13793103448275862 14 1
0.42105263157894735 9 1
0.42105263157894735 7 1
0.41935483870967744 4 1
0.42105263157894735 6 1
0.42105263157894735 4 1
0.15384615384615385 11 1
0.13793103448275862 21 1
0.13793103448275862 31 1
0.1388888888888889 12 1
0.14814814814814814 13 1
0.14814814814814814 14 1
0.15 9 1
0.40476190476190477 12 1
0.24 16 1
0.40625 0 1
0.15384615384615385 13 1
0.40540540540540543 5 1
0.40476190476190477 35 1
0.15384615384615385 15 1
0.4 22 1
0.3055555555555556 15 1
0.6904761904761905 30 1
0.3103448275862069 6 1
0.4666666666666667 15 1
0.4583333333333333 21 1
0.4594594594594595 0 1
0.4594594594594595 4 1
0.12195121951219512 11 1
0.12195121951219512 12 1
0.4666666666666667 12 1
0.4666666666666667 39 1
0.4634146341463415 0 1
0.47368421052631576 10 1
0.47368421052631576 19 1
0.47619047619047616 1 1
0.47619047619047616 8 1
0.47619047619047616 19 1
0.47619047619047616 37 1
0.4583333333333333 3 1
0.4583333333333333 2 1
0.45714285714285713 22 1
0.4666666666666667 9 1
0.45714285714285713 14 1
0.45714285714285713 7 1
0.45714285714285713 3 1
0.45714285714285713 1 1
0.12195121951219512 25 1
0.45454545454545453 13 1
0.12195121951219512 10 1
0.12195121951219512 8 1
0.12195121951219512 7 1
0.12121212121212122 16 1
0.46153846153846156 8 1
0.46153846153846156 9 1
